x,y
-3.4182151316586586,1.9317551260285384
-3.468146591418721,1.8959771646724173
-3.5182549957688396,1.8586344781263875
-3.568631574757707,1.8197783442576623
-3.619366235741393,1.779460250008037
-3.6705475564571057,1.7377319156458166
-3.7222627651841202,1.6946453165050464
-3.7745977075797508,1.650252702170295
-3.8276367998144774,1.6046066130801222
-3.881462967660902,1.557759894535995
-3.936157571214956,1.509765708116965
-3.9918003149448547,1.46067754051395
-4.048469142775485,1.4105492098095245
-4.10589471430304,1.3594348692418423
-4.1632770887653034,1.3073890085021413
-4.220521397967742,1.2544664526276772
-4.277564594855134,1.2007223585613882
-4.334344170883401,1.146212209460433
-4.390798254522094,1.0909918068453779
-4.446865709758133,1.035117260690144
-4.502486233984356,0.9786449775626517
-4.557600454654,0.921631646932752
-4.612150024081183,0.8641342257721425
-4.666077711770767,0.8062099215777639
-4.719327493668241,0.7479161739555393
-4.771844637729063,0.6893106349082525
-4.823575785221268,0.6304511479748849
-4.874469084152224,0.5713940765059433
-4.924768941965862,0.5026719463484265
-4.974506104100521,0.41690911501510175
-5.023325247440014,0.31655646245238844
-5.070877139815854,0.2040754206508693
-5.116840798329984,0.08193969165214077
-5.1609428874244045,-0.047365246947387835
-5.202974001608027,-0.18134465064056252
-5.242801486117499,-0.31749862748237667
-5.280378470975791,-0.45332731185409236
-5.315748828156947,-0.5863364355406447
-5.349766714563595,-0.7140425922305861
-5.3840986122100825,-0.8339774984420918
-5.418936625568955,-0.9436906142578996
-5.454489779042579,-1.040749600254547
-5.491019254108746,-1.1227382514007507
-5.528816952499567,-1.1872517631965895
-5.568178661645949,-1.2318894489464047
-5.609371549245224,-1.2542453395493323
-5.652326696232892,-1.2549133659894574
-5.695879747048127,-1.2456820812563105
-5.739701659610257,-1.22845155192991
-5.783577307204907,-1.2037100015406381
-5.827282805772208,-1.171943935495973
-5.870587717248502,-1.1336388924467191
-5.91325721022895,-1.0892801513208559
-5.9550541660070095,-1.0393533708967553
-5.995741214729545,-0.9843451443320599
-6.035082683660314,-0.9247434561868099
-6.072846437387637,-0.8610380341887673
-6.1088055882496395,-0.7937205922949802
-6.14274005428519,-0.7232849655046564
-6.174437941635052,-0.6502271403790971
-6.203696728498618,-0.5750451883188529
-6.230324228466602,-0.4982391113335626
-6.254139312264378,-0.4203106123079453
-6.274972368611051,-0.34176280361598316
-6.29266548698242,-0.26309986935136065
-6.307072347512116,-0.18482669742633473
-6.318057806029184,-0.10744849833465593
-6.325497165268747,-0.031470427473593146
-6.329275126567733,0.042602772422139175
-6.329235207022324,0.11426709297232214
-6.324875814676911,0.18301953143713734
-6.316349313659179,0.2483582987365583
-6.303983935550908,0.3097829534485572
-6.288110049396648,0.3667944535686957
-6.269059519958659,0.41889512077328667
-6.247164798666411,0.46558851531130874
-6.222757769238444,0.506379223447102
-6.196168370251456,0.5407725635881622
-6.167723016315508,0.5682742218592542
-6.137611079546965,0.5913250664838022
-6.105920561429867,0.6141296755733141
-6.072916906627323,0.6367234666670983
-6.038871817052341,0.6590992994197452
-6.004061729476265,0.681250045525644
-5.968768020923469,0.7031685888374903
-5.933277096273651,0.7248478254565414
-5.897880362362737,0.7462806637940534
-5.862874093117836,0.7674600246033778
-5.828559190358301,0.7883788409825282
-5.793858635740016,0.8090300583465632
-5.757149727138789,0.8294066343696834
-5.718506453021979,0.849501538896687
-5.678010734734044,0.8693077538235776
-5.635745594363158,0.8888182729470753
-5.591795344963402,0.9080261017830948
-5.5462457618698995,0.9269242573538504
-5.49918423515958,0.9455057679437544
-5.450699903400111,0.9637636728240758
-5.400883768914955,0.9816910219463664
-5.349828794873751,0.9992808756049845
-5.297629984595993,1.016526304068647
-5.2443844435286175,1.0334203871814513
-5.190191424428006,1.049956213933592
-5.135152356341168,1.066126882002159
-5.079370858040895,1.0819254972623762
-5.022952736623059,1.0973451732699333
-4.9660059720242655,1.1123790307147308
-4.908640688259415,1.1270201968468219
-4.850938209422999,1.1412618048751648
-4.792414376025028,1.1550969933398838
-4.732843297535561,1.1685189054589902
-4.6721934738729,1.1815206884502492
-4.610432991990545,1.1940954928292755
-4.547529531936787,1.206236471684834
-4.483450374090829,1.217936779932389
-4.418162407684539,1.2291895735471858
-4.3516321407252745,1.2399880087779267
-4.283825711438888,1.2503252413424937
-4.214708901358063,1.260194425607041
-4.144247150186592,1.2695887137498978
-4.072405572574719,1.2785012549119252
-3.9991489769480277,1.2869251943348146
-3.924441886536404,1.2948536724891262
-3.8482485627565195,1.3022798241938245
-3.7705330311067953,1.309196777729184
-3.6912591097403573,1.3155976539449992
-3.610390440886367,1.3214755653662096
-3.527890525298241,1.3268236152979735
-3.4436129183154294,1.331634896932492
-3.3568035160681795,1.3359024924598593
-3.2673578732697024,1.339619472185336
-3.175316003525271,1.3427788936555916
-3.080719641966029,1.3453738007964384
-2.98361234493916,1.3473972230648092
-2.884039580695565,1.348842174617738
-2.7820488108929537,1.3497016535012398
-2.677689585686555,1.3499681386560063
-2.571021962480353,1.3494427978108914
-2.4621041525258542,1.3479881542237304
-2.350988806064115,1.3456343439636191
-2.2377310328426137,1.3424114659802633
-2.12238897346992,1.3383495869671442
-2.0050590388937315,1.3334787461391036
-1.8857429750448167,1.327828959897811
-1.7643869022375624,1.3214302263611775
-1.6409382078526522,1.3143125297354454
-1.5153457270159036,1.3065058445111903
-1.3875599321206067,1.2980401394667866
-1.2575331317122531,1.2889453814653529
-1.1252196792516198,1.2792515390332457
-0.9905761922725681,1.2689885857103689
-0.8535617824480175,1.2581865031645925
-0.7141382970708644,1.2468752840643533
-0.5722705724528803,1.2350849347055857
-0.4279266997319362,1.2228454773905926
-0.281078303567614,1.2101869525582656
-0.13170083418913764,1.19713942066652
0.02022612675849883,1.1837329638293346
0.1747185461493295,1.1699976872119318
0.3317876046948275,1.1559637201892003
0.4914393472842471,1.141661217273294
0.6536743180205355,1.1271203588175838
0.824757377405062,1.1123713515050977
1.0151235174944269,1.0974444286302534
1.2165539978351452,1.0823698501837988
1.420127012647654,1.0671779027511998
1.617013880204029,1.0518988992354998
1.7985203370394969,1.0365631784160632
1.956106042138163,1.021201104355088
2.0898952220857345,1.0058430656638238
2.2127283125604333,0.9905194746409893
